,Name,Link,Description,Price,Sale Price
1112,Nike Sportswear Essentials,https://www.nike.com/t/sportswear-essentials-womens-faux-fur-jacket-dclhWl/DD5116-622,Women's Faux Fur Jacket,$175,$85.97
1113,Nike Dri-FIT Swoosh,https://www.nike.com/t/dri-fit-swoosh-womens-high-support-non-padded-adjustable-sports-bra-pwQf53/DD0428-394,Women's High-Support Non-Padded Adjustable Sports Bra,$60,$51.97
1114,Nike Flex,https://www.nike.com/t/flex-mens-training-shorts-KBQHfw/CQ4262-657,Men's Training Shorts,$55,$34.97
1115,Nike Sportswear,https://www.nike.com/t/sportswear-womens-hoodie-plus-size-sMvxb9/DR5011-050,Women's Hoodie (Plus Size),$65,$31.97
1116,Nike Dri-FIT Run Division Rise 365,https://www.nike.com/t/dri-fit-run-division-rise-365-mens-short-sleeve-running-top-Hf6FR3/DM4636-070,Men's Short-Sleeve Running Top,$60,$54.97
1117,Nike Dri-FIT,https://www.nike.com/t/dri-fit-big-kids-boys-5-pocket-golf-pants-vvz79s/CU9879-451,Big Kids' (Boys') 5-Pocket Golf Pants,$65,$52.97
1118,Nike Tempo,https://www.nike.com/t/tempo-womens-running-shorts-96l2HW/CU8890-132,Women's Running Shorts,$32,$25.97
1119,Nike Sportswear Tech Fleece,https://www.nike.com/t/sportswear-tech-fleece-baby-0-9m-full-zip-coverall-GXr7ZJ/56H053-P85,Baby (0-9M) Full-Zip Coverall,$65,$31.97
1120,Nike Dri-FIT Rise 365,https://www.nike.com/t/dri-fit-rise-365-mens-short-sleeve-trail-running-top-nRbmjN/DM4646-010,Men's Short-Sleeve Trail Running Top,$60,$48.97
1121,Nike Sportswear Windrunner,https://www.nike.com/t/sportswear-windrunner-big-kids-boys-jacket-extended-size-L7jXmh/DC0625-059,Big Kids' (Boys') Jacket (Extended Size),$65,$40.97
1122,NikeCourt Dri-FIT Victory,https://www.nike.com/t/nikecourt-dri-fit-victory-womens-tennis-skirt-plus-size-pTKWrV/DH9781-100,Women's Tennis Skirt (Plus Size),$52,$41.97
1123,Nike Sportswear Therma-FIT Legacy,https://www.nike.com/t/sportswear-therma-fit-legacy-mens-reversible-hooded-jacket-8xjXpT/DH2783-687,Men's Reversible Hooded Jacket,$180,$97.97
1124,Nike Sportswear,https://www.nike.com/t/sportswear-big-kids-boys-pullover-hoodie-extended-size-8d2C6S/DM8098-050,Big Kids' (Boys') Pullover Hoodie (Extended Size),$50,$30.97
1125,Nike Sportswear,https://www.nike.com/t/sportswear-mens-lined-woven-shorts-6cx4hk/DM5281-365,Men's Lined Woven Shorts,$70,$52.97
1126,Nike Sportswear,https://www.nike.com/t/sportswear-big-kids-girls-t-shirt-BH5Ddp/DQ4389-100,Big Kids' (Girls') T-Shirt,$25,$19.97
1127,LeBron Witness 5,https://www.nike.com/t/lebron-witness-5-basketball-shoes-XJrPgC/CQ9380-001,Basketball Shoes,$100,$94.97
1128,Nike Therma-FIT,https://www.nike.com/t/therma-fit-womens-training-top-plus-size-cX3gcg/DN6436-206,Women's Training Top (Plus Size),$90,$45.97
1129,Nike Dri-FIT One Luxe Icon Clash,https://www.nike.com/t/dri-fit-one-luxe-icon-clash-womens-mid-rise-pocket-training-leggings-plus-size-HztRXn/DR1549-010,Women's Mid-Rise Pocket Training Leggings (Plus Size),$100,$49.97
1130,Nike Sport,https://www.nike.com/t/sport-big-kids-boys-training-pants-extended-size-3nHTz3/DB8517-084,Big Kids' (Boys') Training Pants (Extended Size),$35,$28.97
1131,Nike One Luxe Dri-FIT,https://www.nike.com/t/one-luxe-dri-fit-womens-training-tank-plus-size-qSwlqQ/DR1165-010,Women's Training Tank (Plus Size),$55,$46.97
1132,Nike Therma-FIT Run Division,https://www.nike.com/t/therma-fit-run-division-womens-running-midlayer-cwZNhQ/DM7553-394,Women's Running Midlayer,$80,$40.97
1133,Nike Sportswear,https://www.nike.com/t/sportswear-womens-jersey-oversized-full-zip-hoodie-tmxlKz/DM6415-200,Women's Jersey Oversized Full-Zip Hoodie,$70,$56.97
1134,Nike Yoga Luxe,https://www.nike.com/t/yoga-luxe-womens-7-8-fleece-joggers-plus-size-5kTdVS/DN5601-010,Women's 7/8 Fleece Joggers (Plus Size),$90,$72.97
1135,Naomi Osaka,https://www.nike.com/t/naomi-osaka-pullover-hoodie-zTqv2J/DJ4663-010,Pullover Hoodie,$100,$56.97
1136,Nike Sportswear Essentials,https://www.nike.com/t/sportswear-essentials-womens-faux-fur-jacket-dclhWl/DD5116-622,Women's Faux Fur Jacket,$175,$85.97
1137,Nike Dri-FIT Swoosh,https://www.nike.com/t/dri-fit-swoosh-womens-high-support-non-padded-adjustable-sports-bra-pwQf53/DD0428-394,Women's High-Support Non-Padded Adjustable Sports Bra,$60,$51.97
1138,Nike Flex,https://www.nike.com/t/flex-mens-training-shorts-KBQHfw/CQ4262-657,Men's Training Shorts,$55,$34.97
1139,Nike Sportswear,https://www.nike.com/t/sportswear-womens-hoodie-plus-size-sMvxb9/DR5011-050,Women's Hoodie (Plus Size),$65,$31.97
1140,Nike Dri-FIT Run Division Rise 365,https://www.nike.com/t/dri-fit-run-division-rise-365-mens-short-sleeve-running-top-Hf6FR3/DM4636-070,Men's Short-Sleeve Running Top,$60,$54.97
1141,Nike Dri-FIT,https://www.nike.com/t/dri-fit-big-kids-boys-5-pocket-golf-pants-vvz79s/CU9879-451,Big Kids' (Boys') 5-Pocket Golf Pants,$65,$52.97
1142,Nike Tempo,https://www.nike.com/t/tempo-womens-running-shorts-96l2HW/CU8890-132,Women's Running Shorts,$32,$25.97
1143,Nike Sportswear Tech Fleece,https://www.nike.com/t/sportswear-tech-fleece-baby-0-9m-full-zip-coverall-GXr7ZJ/56H053-P85,Baby (0-9M) Full-Zip Coverall,$65,$31.97
1144,Nike Dri-FIT Rise 365,https://www.nike.com/t/dri-fit-rise-365-mens-short-sleeve-trail-running-top-nRbmjN/DM4646-010,Men's Short-Sleeve Trail Running Top,$60,$48.97
1145,Nike Sportswear Windrunner,https://www.nike.com/t/sportswear-windrunner-big-kids-boys-jacket-extended-size-L7jXmh/DC0625-059,Big Kids' (Boys') Jacket (Extended Size),$65,$40.97
1146,NikeCourt Dri-FIT Victory,https://www.nike.com/t/nikecourt-dri-fit-victory-womens-tennis-skirt-plus-size-pTKWrV/DH9781-100,Women's Tennis Skirt (Plus Size),$52,$41.97
1147,Nike Sportswear Therma-FIT Legacy,https://www.nike.com/t/sportswear-therma-fit-legacy-mens-reversible-hooded-jacket-8xjXpT/DH2783-687,Men's Reversible Hooded Jacket,$180,$97.97
1148,Nike Sportswear,https://www.nike.com/t/sportswear-big-kids-boys-pullover-hoodie-extended-size-8d2C6S/DM8098-050,Big Kids' (Boys') Pullover Hoodie (Extended Size),$50,$30.97
1149,Nike Sportswear,https://www.nike.com/t/sportswear-mens-lined-woven-shorts-6cx4hk/DM5281-365,Men's Lined Woven Shorts,$70,$52.97
1150,Nike Sportswear,https://www.nike.com/t/sportswear-big-kids-girls-t-shirt-BH5Ddp/DQ4389-100,Big Kids' (Girls') T-Shirt,$25,$19.97
1151,LeBron Witness 5,https://www.nike.com/t/lebron-witness-5-basketball-shoes-XJrPgC/CQ9380-001,Basketball Shoes,$100,$94.97
1152,Nike Therma-FIT,https://www.nike.com/t/therma-fit-womens-training-top-plus-size-cX3gcg/DN6436-206,Women's Training Top (Plus Size),$90,$45.97
1153,Giannis Swoosh Freak,https://www.nike.com/t/giannis-swoosh-freak-mens-basketball-t-shirt-w701z0/DD0771-657,Men's Nike Basketball T-Shirt,$40,$31.97
1154,Nike Dri-FIT Academy,https://www.nike.com/t/dri-fit-academy-big-kids-soccer-shorts-W4PbbG/DV2846-451,Big Kids' Soccer Shorts,$18,$14.97
1155,Nike Alpha Huarache Elite 3 Low,https://www.nike.com/t/alpha-huarache-elite-3-low-baseball-cleat-BwGDTD/CK0746-001,Baseball Cleat,$90,$85.97
1156,LeBron 19,https://www.nike.com/t/lebron-19-little-kids-shoes-wgpTcl/DD0421-400,Little Kids' Shoes,$95,$85.97
1157,Nike Sportswear Club Fleece,https://www.nike.com/t/sportswear-club-fleece-mens-pants-tkTFzd/DO6187-540,Men's Pants,$80,$40.97
1158,Nike Dri-FIT,https://www.nike.com/t/dri-fit-big-kids-boys-printed-basketball-shorts-extended-size-pdl4Z7/DR7243-010,Big Kids' (Boys') Printed Basketball Shorts (Extended Size),$32,$16.97
1159,Nike Offcourt (MLB Tampa Bay Rays),https://www.nike.com/t/offcourt-tampa-bay-rays-slide-B2ZZsZ/DH6993-001,Slide,$40,$32.97
1160,Nike Dri-FIT ADV Run Division,https://www.nike.com/t/dri-fit-adv-run-division-mens-3-in-1-running-shorts-Mrm52c/DM4632-254,Men's 3-In-1 Running Shorts,$100,$60.97
1161,Nike Dri-FIT One,https://www.nike.com/t/dri-fit-one-big-kids-girls-printed-training-leggings-extended-size-ZcNQq3/DJ5902-695,Big Kids' (Girls') Printed Training Leggings (Extended Size),$35,$21.97
1162,Nike College Max 90 (Oregon),https://www.nike.com/t/max-90-oregon-mens-long-sleeve-t-shirt-BJVzkW/DQ0770-100,Men's Long-Sleeve T-Shirt,$35,$28.97
1163,Nike Offcourt,https://www.nike.com/t/offcourt-mens-slides-Xkb8kb/BQ4639-001,Men's Slides,$40,$32.97
1164,Nike Vapor,https://www.nike.com/t/vapor-womens-flag-football-jersey-stock-Jr2Lpw/CU9975-657,Women's Flag Football Jersey (Stock),$40,$32.97
1165,Nike Sportswear Team USA,https://www.nike.com/t/sportswear-team-usa-womens-t-shirt-5k8nSN/CT5202-063,Women's T-Shirt,$30,$15.97
1166,Nike Revolution 5,https://www.nike.com/t/revolution-5-baby-toddler-shoes-KFTqJf/BQ5673-018,Baby/Toddler Shoes,$45,$38.97
1167,Nike Yoga Luxe,https://www.nike.com/t/yoga-luxe-womens-high-waisted-7-8-infinalon-leggings-plus-size-HZ60dK/CT0162-478,Women's High-Waisted 7/8 Infinalon Leggings (Plus Size),$90,$45.97
1168,Nike Yoga,https://www.nike.com/t/yoga-big-kids-boys-french-terry-top-0lZh68/DJ5570-084,Big Kids' (Boys') French Terry Top,$55,$41.97
1169,Nike Brasilia,https://www.nike.com/t/brasilia-slub-training-backpack-extra-large-29l-Z8vVkQ/CU9519-210,"Slub Training Backpack (Extra Large, 29L)",$50,$42.97
1170,Jordan,https://www.nike.com/t/jordan-womens-fleece-allover-printed-hoodie-KMtJcC/DD9295-438,Women's Fleece Allover Printed Hoodie,$70,$35.97
1171,Nike Dri-FIT Victory,https://www.nike.com/t/dri-fit-victory-mens-half-zip-golf-top-qwTn2B/DH1261-025,Men's Half-Zip Golf Top,$80,$64.97
1172,Nike Pro Dri-FIT,https://www.nike.com/t/pro-dri-fit-womens-7-high-rise-training-shorts-plus-size-PSqRpg/DV4862-633,"Women's 7"" High-Rise Training Shorts (Plus Size)",$55,$44.97
1173,Nike Sportswear Swoosh,https://www.nike.com/t/sportswear-swoosh-womens-high-waisted-woven-pants-L51r46/DM6209-030,Women's High-Waisted Woven Pants,$85,$76.97
1174,LeBron x Fruity Pebbles,https://www.nike.com/t/lebron-x-fruity-pebbles-mens-dri-fit-standard-issue-basketball-hoodie-H2X93s/DV0017-547,Men's Nike Dri-FIT Standard Issue Basketball Hoodie,$110,$53.97
1175,Nike Sportswear Gym Vintage,https://www.nike.com/t/sportswear-gym-vintage-womens-pants-jBh6rN/DM6390-063,Women's Pants,$55,$44.97
1176,Nike Sportswear JDI,https://www.nike.com/t/sportswear-jdi-big-kids-boys-pullover-hoodie-qtLLhS/DD8660-010,Big Kids' (Boys') Pullover Hoodie,$45,$23.97
1177,Nike Sportswear Phoenix Fleece,https://www.nike.com/t/sportswear-phoenix-fleece-womens-high-waisted-shorts-vbsV9p/FD1409-200,Women's High-Waisted Shorts,$60,$48.97
1178,Nike AeroSwift,https://www.nike.com/t/aeroswift-mens-running-singlet-ZGB2Gt/CJ7835-639,Men's Running Singlet,$70,$44.97
1179,Nike Sportswear Storm-FIT Legacy,https://www.nike.com/t/sportswear-storm-fit-legacy-mens-hooded-shell-jacket-cld7Jf/DM5499-004,Men's Hooded Shell Jacket,$160,$98.97
1180,Nike Sportswear,https://www.nike.com/t/sportswear-big-kids-girls-woven-cargo-pants-9kxCNd/DD6285-010,Big Kids' (Girls') Woven Cargo Pants,$45,$36.97
1181,Nike Sportswear Essential,https://www.nike.com/t/sportswear-essential-womens-fleece-cardigan-plus-size-k8Mzth/DJ6678-273,Women's Fleece Cardigan (Plus Size),$70,$38.97
1182,Nike Sportswear Arch,https://www.nike.com/t/sportswear-arch-mens-french-terry-joggers-21q7g4/DC0723-665,Men's French Terry Joggers,$80,$48.97
1183,Nike Dri-FIT One Luxe,https://www.nike.com/t/dri-fit-one-luxe-womens-standard-fit-tank-plus-size-9VZq73/DN2346-100,Women's Standard Fit Tank (Plus Size),$52,$41.97
1184,Jordan Essentials,https://www.nike.com/t/jordan-essentials-mens-statement-fleece-hoodie-cckr7N/DA9816-691,Men's Statement Fleece Hoodie,$90,$45.97
1185,Nike Air,https://www.nike.com/t/air-big-kids-girls-dress-nSB4SG/DO7164-010,Big Kids' (Girls') Dress,$60,$42.97
1186,Nike Dri-FIT Run Division,https://www.nike.com/t/dri-fit-run-division-mens-short-sleeve-running-top-0MjptZ/DQ4753-010,Men's Short-Sleeve Running Top,$40,$32.97
1187,England 2020 Stadium Away,https://www.nike.com/t/england-2020-stadium-away-womens-soccer-jersey-MZ74XW/CD0894-430,Women's Soccer Jersey,$90,$54.97
1188,Nike Future Field,https://www.nike.com/t/future-field-little-big-kids-cleats-7cd1QM/DJ6949-100,Little/Big Kids' Cleats,$50,$40.97
1189,Nike ACG Therma-FIT,https://www.nike.com/t/acg-therma-fit-fleece-pullover-hoodie-xblNtM/DH3087-553,Fleece Pullover Hoodie,$115,$92.97
1190,Nike Swoosh UltraBreathe,https://www.nike.com/t/swoosh-ultrabreathe-womens-medium-support-padded-sports-bra-nKpnRT/CZ4439-827,Women's Medium-Support Padded Sports Bra,$70,$59.97
1191,"LeBron x Space Jam: A New Legacy ""Tune Squad""",https://www.nike.com/t/lebron-x-space-jam-a-new-legacy-tune-squad-mens-varsity-jacket-tBl4j9/DJ3891-010,Men's Nike Varsity Jacket,$200,$170.97
1192,Nike Dri-FIT UV,https://www.nike.com/t/dri-fit-uv-mens-chino-plaid-golf-shorts-QmgRqJ/DN1959-308,Men's Chino Plaid Golf Shorts,$68,$54.97
1193,Nike Sportswear Premium Essentials,https://www.nike.com/t/sportswear-premium-essentials-mens-tie-dye-t-shirt-P8QKnc/DD2720-660,Men's Tie-Dye T-Shirt,$50,$25.97
1194,Nike Dri-FIT Fly Crossover,https://www.nike.com/t/dri-fit-fly-crossover-big-kids-girls-training-shorts-extended-size-PD3wZD/DD9151-482,Big Kids' (Girls') Training Shorts (Extended Size),$32,$19.97
1195,Nike Pro,https://www.nike.com/t/pro-womens-mid-rise-crop-leggings-plus-size-0DswhW/DC5393-013,Women's Mid-Rise Crop Leggings (Plus Size),$45,$36.97
1196,Nike Sportswear Favorites,https://www.nike.com/t/sportswear-favorites-big-kids-girls-printed-leggings-extended-size-QSnK1W/DD9127-663,Big Kids' (Girls') Printed Leggings (Extended Size),$35,$24.97
1197,Nike Everyday Plus Cushioned,https://www.nike.com/t/everyday-plus-cushioned-crew-socks-2-pairs-03kH4r/DH6096-902,Crew Socks (2 Pairs),$18,$16.97
1198,Nike SB,https://www.nike.com/t/sb-skate-top-xMghXZ/DA1379-690,Skate Top,$45,$33.97
1199,Giannis Nike Dri-FIT,https://www.nike.com/t/giannis-dri-fit-mens-mesh-6-basketball-shorts-TZnLxv/DQ5656-010,"Men's Mesh 6"" Basketball Shorts",$55,$44.97
1200,Nike Sportswear,https://www.nike.com/t/sportswear-mens-tank-WV8CqM/BQ1260-394,Men's Tank,$25,$22.97
1201,Nike Dri-FIT Tempo,https://www.nike.com/t/dri-fit-tempo-womens-printed-running-shorts-Xn8STs/DD6032-070,Women's Printed Running Shorts,$35,$19.97
1202,Nike Downshifter 12,https://www.nike.com/t/downshifter-12-mens-road-running-shoes-vZDS85/DD9293-006,Men's Road Running Shoes,$70,$56.97
1203,Nike College Dri-FIT (West Virginia),https://www.nike.com/t/dri-fit-west-virginia-mens-uv-polo-WL8JC9/DA3314-419,Men's UV Polo,$50,$45.97
1204,Nike Therma-FIT,https://www.nike.com/t/therma-fit-big-kids-boys-coaches-jacket-JNxDsF/DD9848-437,Big Kids' (Boys') Coaches' Jacket,$60,$45.97
1205,Nike Sportswear Tech Essentials,https://www.nike.com/t/sportswear-tech-essentials-mens-lined-woven-full-zip-hooded-jacket-cJtFJj/DQ4322-010,Men's Lined Woven Full-Zip Hooded Jacket,$155,$124.97
1206,Nike Sportswear,https://www.nike.com/t/sportswear-mens-lined-woven-jacket-ZbFprM/DM5285-012,Men's Lined Woven Jacket,$120,$81.97
1207,Nike College (Florida),https://www.nike.com/t/florida-womens-sweatshirt-9LxCzw/DO4977-007,Women's Sweatshirt,$60,$50.97
1208,Nike Dri-FIT Vapor,https://www.nike.com/t/dri-fit-vapor-mens-golf-polo-v0K1t3/DH0820-800,Men's Golf Polo,$75,$60.97
1209,Nike Sportswear Tech Pack,https://www.nike.com/t/sportswear-tech-pack-mens-woven-unlined-cargo-shorts-lKf3TJ/DM5592-827,Men's Woven Unlined Cargo Shorts,$120,$58.97
1210,Nike Sportswear Club Fleece,https://www.nike.com/t/sportswear-club-fleece-big-kids-boys-open-hem-pants-RZnXh7/AV4265-091,Big Kids' (Boys') Open-Hem Pants,$35,$28.97
1211,Nike Dri-FIT Victory,https://www.nike.com/t/dri-fit-victory-mens-half-zip-golf-top-qlH2BR/DJ5474-569,Men's Half-Zip Golf Top,$75,$60.97
1212,Jordan Dri-FIT Air,https://www.nike.com/t/jordan-dri-fit-air-mens-fleece-pants-dn2sqm/DJ0873-091,Men's Fleece Pants,$90,$67.97
1213,Nike Sportswear,https://www.nike.com/t/sportswear-baby-12-24m-t-shirt-and-shorts-set-nMND4R/66J991-001,Baby (12-24M) T-Shirt and Shorts Set,$42,$34.97
1214,Nike One,https://www.nike.com/t/one-big-kids-girls-training-tank-extended-size-vjc3Kn/DJ5899-010,Big Kids' (Girls') Training Tank (Extended Size),$30,$15.97
1215,Nike Dri-FIT Vapor,https://www.nike.com/t/dri-fit-vapor-mens-golf-polo-LxrXx0/DH0814-010,Men's Golf Polo,$68,$54.97
1216,Nike Sportswear,https://www.nike.com/t/sportswear-mens-t-shirt-3XJnWF/DN5187-100,Men's T-Shirt,$30,$22.97
1217,Nike Sportswear Club Fleece,https://www.nike.com/t/sportswear-club-fleece-womens-pullover-hoodie-plus-size-7srlff/DV5092-063,Women's Pullover Hoodie (Plus Size),$65,$44.97
1218,Nike Dri-FIT Swoosh,https://www.nike.com/t/dri-fit-swoosh-big-kids-girls-printed-reversible-sports-bra-rfdkbJ/DM8227-010,Big Kids' (Girls') Printed Reversible Sports Bra,$30,$18.97
1219,Nike Sportswear,https://www.nike.com/t/sportswear-womens-jersey-tank-top-pt9STm/DM6730-010,Women's Jersey Tank Top,$40,$36.97
1220,Nike Sportswear Frenzy,https://www.nike.com/t/sportswear-frenzy-big-kids-boys-t-shirt-GdKlC1/DV0061-891,Big Kids' (Boys') T-Shirt,$30,$23.97
1221,Nike Club Fleece,https://www.nike.com/t/club-fleece-big-kids-pullover-hoodie-dWJstL/B31048P643N-00A,Big Kids' Pullover Hoodie,$50,$25.97
1222,Nike Sportswear Repeat,https://www.nike.com/t/sportswear-repeat-mens-fleece-cargo-pants-bSGGNW/DX2030-652,Men's Fleece Cargo Pants,$70,$56.97
1223,Nike Icon Clash,https://www.nike.com/t/icon-clash-womens-woven-running-jacket-plus-size-c0lTps/DN5147-010,Women's Woven Running Jacket (Plus Size),$110,$63.97
1224,Nike Force 1 LV8 Next Nature,https://www.nike.com/t/force-1-lv8-next-nature-little-kids-shoes-r056lJ/DM1008-700,Little Kids' Shoes,$70,$56.97
1225,Nike Dri-FIT Tempo,https://www.nike.com/t/dri-fit-tempo-womens-printed-running-shorts-Xn8STs/DD6032-070,Women's Printed Running Shorts,$35,$19.97
1226,Nike Downshifter 12,https://www.nike.com/t/downshifter-12-mens-road-running-shoes-vZDS85/DD9293-006,Men's Road Running Shoes,$70,$56.97
1227,Nike College Dri-FIT (West Virginia),https://www.nike.com/t/dri-fit-west-virginia-mens-uv-polo-WL8JC9/DA3314-419,Men's UV Polo,$50,$45.97
1228,Nike Therma-FIT,https://www.nike.com/t/therma-fit-big-kids-boys-coaches-jacket-JNxDsF/DD9848-437,Big Kids' (Boys') Coaches' Jacket,$60,$45.97
1229,Nike Sportswear Tech Essentials,https://www.nike.com/t/sportswear-tech-essentials-mens-lined-woven-full-zip-hooded-jacket-cJtFJj/DQ4322-010,Men's Lined Woven Full-Zip Hooded Jacket,$155,$124.97
1230,Nike Sportswear,https://www.nike.com/t/sportswear-mens-lined-woven-jacket-ZbFprM/DM5285-012,Men's Lined Woven Jacket,$120,$81.97
1231,Nike College (Florida),https://www.nike.com/t/florida-womens-sweatshirt-9LxCzw/DO4977-007,Women's Sweatshirt,$60,$50.97
1232,Nike Dri-FIT Vapor,https://www.nike.com/t/dri-fit-vapor-mens-golf-polo-v0K1t3/DH0820-800,Men's Golf Polo,$75,$60.97
1233,Nike Sportswear Tech Pack,https://www.nike.com/t/sportswear-tech-pack-mens-woven-unlined-cargo-shorts-lKf3TJ/DM5592-827,Men's Woven Unlined Cargo Shorts,$120,$58.97
1234,Nike Sportswear Club Fleece,https://www.nike.com/t/sportswear-club-fleece-big-kids-boys-open-hem-pants-RZnXh7/AV4265-091,Big Kids' (Boys') Open-Hem Pants,$35,$28.97
1235,Nike Dri-FIT Victory,https://www.nike.com/t/dri-fit-victory-mens-half-zip-golf-top-qlH2BR/DJ5474-569,Men's Half-Zip Golf Top,$75,$60.97
1236,Jordan Dri-FIT Air,https://www.nike.com/t/jordan-dri-fit-air-mens-fleece-pants-dn2sqm/DJ0873-091,Men's Fleece Pants,$90,$67.97
1237,Nike Sportswear,https://www.nike.com/t/sportswear-baby-12-24m-t-shirt-and-shorts-set-nMND4R/66J991-001,Baby (12-24M) T-Shirt and Shorts Set,$42,$34.97
1238,Nike One,https://www.nike.com/t/one-big-kids-girls-training-tank-extended-size-vjc3Kn/DJ5899-010,Big Kids' (Girls') Training Tank (Extended Size),$30,$15.97
1239,Nike Dri-FIT Vapor,https://www.nike.com/t/dri-fit-vapor-mens-golf-polo-LxrXx0/DH0814-010,Men's Golf Polo,$68,$54.97
1240,Nike Sportswear,https://www.nike.com/t/sportswear-mens-t-shirt-3XJnWF/DN5187-100,Men's T-Shirt,$30,$22.97
1241,Nike Sportswear Club Fleece,https://www.nike.com/t/sportswear-club-fleece-womens-pullover-hoodie-plus-size-7srlff/DV5092-063,Women's Pullover Hoodie (Plus Size),$65,$44.97
1242,Nike Dri-FIT Swoosh,https://www.nike.com/t/dri-fit-swoosh-big-kids-girls-printed-reversible-sports-bra-rfdkbJ/DM8227-010,Big Kids' (Girls') Printed Reversible Sports Bra,$30,$18.97
1243,Nike Sportswear,https://www.nike.com/t/sportswear-womens-jersey-tank-top-pt9STm/DM6730-010,Women's Jersey Tank Top,$40,$36.97
1244,Nike Sportswear Frenzy,https://www.nike.com/t/sportswear-frenzy-big-kids-boys-t-shirt-GdKlC1/DV0061-891,Big Kids' (Boys') T-Shirt,$30,$23.97
1245,Nike Club Fleece,https://www.nike.com/t/club-fleece-big-kids-pullover-hoodie-dWJstL/B31048P643N-00A,Big Kids' Pullover Hoodie,$50,$25.97
1246,Nike Sportswear Repeat,https://www.nike.com/t/sportswear-repeat-mens-fleece-cargo-pants-bSGGNW/DX2030-652,Men's Fleece Cargo Pants,$70,$56.97
1247,Nike Icon Clash,https://www.nike.com/t/icon-clash-womens-woven-running-jacket-plus-size-c0lTps/DN5147-010,Women's Woven Running Jacket (Plus Size),$110,$63.97
1248,Nike Force 1 LV8 Next Nature,https://www.nike.com/t/force-1-lv8-next-nature-little-kids-shoes-r056lJ/DM1008-700,Little Kids' Shoes,$70,$56.97
